fill	x	y	key	showSelectedlegendfill	showSelected1
#F8766D	-0.0760193269658402	0.366525304179294	1	iteration	878
#F8766D	-0.0760367831650459	0.366722068310261	1	iteration	879
#F8766D	-0.0760539485734563	0.366917016946385	1	iteration	880
#F8766D	-0.0760708269978561	0.367110166930821	1	iteration	881
#F8766D	-0.0760874222001062	0.367301534949675	1	iteration	882
#F8766D	-0.0761037378976448	0.367491137533479	1	iteration	883
#F8766D	-0.0761197777639816	0.367678991058641	1	iteration	884
#F8766D	-0.0761355454291889	0.367865111748896	1	iteration	885
#F8766D	-0.0761510444803851	0.368049515676731	1	iteration	886
#F8766D	-0.0761662784622146	0.368232218764803	1	iteration	887
#F8766D	-0.076181250877322	0.368413236787341	1	iteration	888
#F8766D	-0.076195965186821	0.368592585371541	1	iteration	889
#F8766D	-0.0762104248107586	0.368770279998933	1	iteration	890
#F8766D	-0.0762246331285742	0.368946336006756	1	iteration	891
#F8766D	-0.0762385934795536	0.369120768589301	1	iteration	892
#F8766D	-0.0762523091632782	0.369293592799254	1	iteration	893
#F8766D	-0.0762657834400695	0.369464823549019	1	iteration	894
#F8766D	-0.0762790195314287	0.369634475612034	1	iteration	895
#F8766D	-0.0762920206204714	0.369802563624068	1	iteration	896
#F8766D	-0.0763047898523579	0.369969102084514	1	iteration	897
#F8766D	-0.0763173303347187	0.370134105357666	1	iteration	898
#F8766D	-0.0763296451380754	0.370297587673978	1	iteration	899
#F8766D	-0.0763417372962572	0.370459563131322	1	iteration	900
#F8766D	-0.0763536098068124	0.370620045696229	1	iteration	901
#F8766D	-0.0763652656314165	0.370779049205114	1	iteration	902
#F8766D	-0.0763767076962746	0.370936587365498	1	iteration	903
#F8766D	-0.0763879388925206	0.371092673757213	1	iteration	904
#F8766D	-0.0763989620766111	0.371247321833597	1	iteration	905
#F8766D	-0.0764097800707161	0.371400544922677	1	iteration	906
#F8766D	-0.0764203956631041	0.371552356228343	1	iteration	907
#F8766D	-0.0764308116085248	0.371702768831509	1	iteration	908
#F8766D	-0.0764410306285857	0.371851795691263	1	iteration	909
#F8766D	-0.0764510554121264	0.371999449646007	1	iteration	910
#F8766D	-0.0764608886155875	0.372145743414589	1	iteration	911
#F8766D	-0.0764705328633766	0.372290689597418	1	iteration	912
#F8766D	-0.0764799907482291	0.372434300677572	1	iteration	913
#F8766D	-0.0764892648315663	0.372576589021898	1	iteration	914
#F8766D	-0.0764983576438493	0.372717566882101	1	iteration	915
#F8766D	-0.0765072716849281	0.372857246395814	1	iteration	916
#F8766D	-0.0765160094243883	0.372995639587673	1	iteration	917
#F8766D	-0.0765245733018933	0.373132758370369	1	iteration	918
#F8766D	-0.0765329657275227	0.373268614545696	1	iteration	919
#F8766D	-0.0765411890821075	0.37340321980559	1	iteration	920
#F8766D	-0.0765492457175612	0.373536585733155	1	iteration	921
#F8766D	-0.0765571379572077	0.37366872380368	1	iteration	922
#F8766D	-0.076564868096105	0.373799645385651	1	iteration	923
#F8766D	-0.0765724384013665	0.373929361741744	1	iteration	924
#F8766D	-0.0765798511124773	0.374057884029819	1	iteration	925
#F8766D	-0.0765871084416086	0.374185223303899	1	iteration	926
#F8766D	-0.0765942125739276	0.37431139051514	1	iteration	927
#F8766D	-0.0766011656679044	0.374436396512794	1	iteration	928
#F8766D	-0.0766079698556158	0.374560252045161	1	iteration	929
#F8766D	-0.0766146272430449	0.374682967760532	1	iteration	930
#F8766D	-0.076621139910379	0.374804554208127	1	iteration	931
#F8766D	-0.0766275099123026	0.374925021839017	1	iteration	932
#F8766D	-0.0766337392782882	0.375044381007046	1	iteration	933
#F8766D	-0.0766398300128837	0.375162641969735	1	iteration	934
#F8766D	-0.0766457840959965	0.375279814889187	1	iteration	935
#F8766D	-0.0766516034831747	0.375395909832976	1	iteration	936
#F8766D	-0.0766572901058854	0.375510936775031	1	iteration	937
#F8766D	-0.0766628458717892	0.375624905596511	1	iteration	938
#F8766D	-0.0766682726650127	0.375737826086675	1	iteration	939
#F8766D	-0.0766735723464173	0.375849707943736	1	iteration	940
#F8766D	-0.0766787467538654	0.375960560775714	1	iteration	941
#F8766D	-0.0766837977024837	0.376070394101281	1	iteration	942
#F8766D	-0.0766887269849233	0.376179217350594	1	iteration	943
#F8766D	-0.0766935363716174	0.376287039866119	1	iteration	944
#F8766D	-0.0766982276110358	0.376393870903456	1	iteration	945
#F8766D	-0.0767028024299367	0.376499719632149	1	iteration	946
#F8766D	-0.0767072625336163	0.376604595136485	1	iteration	947
#F8766D	-0.0767116096061547	0.376708506416298	1	iteration	948
#F8766D	-0.0767158453106595	0.376811462387754	1	iteration	949
#F8766D	-0.0767199712895074	0.376913471884131	1	iteration	950
#F8766D	-0.076723989164582	0.377014543656598	1	iteration	951
#F8766D	-0.0767279005375099	0.377114686374978	1	iteration	952
#F8766D	-0.0767317069898939	0.377213908628507	1	iteration	953
#F8766D	-0.0767354100835432	0.377312218926594	1	iteration	954
#F8766D	-0.076739011360702	0.377409625699556	1	iteration	955
#F8766D	-0.0767425123442748	0.377506137299365	1	iteration	956
#F8766D	-0.0767459145380496	0.377601762000377	1	iteration	957
#F8766D	-0.0767492194269184	0.377696508000054	1	iteration	958
#F8766D	-0.0767524284770957	0.377790383419687	1	iteration	959
#F8766D	-0.076755543136334	0.377883396305104	1	iteration	960
#F8766D	-0.0767585648341376	0.377975554627374	1	iteration	961
#F8766D	-0.0767614949819734	0.378066866283509	1	iteration	962
#F8766D	-0.07676433497348	0.378157339097152	1	iteration	963
#F8766D	-0.0767670861846736	0.378246980819262	1	iteration	964
#F8766D	-0.076769749974153	0.378335799128794	1	iteration	965
#F8766D	-0.0767723276833009	0.378423801633371	1	iteration	966
#F8766D	-0.076774820636484	0.378510995869949	1	iteration	967
#F8766D	-0.0767772301412504	0.378597389305478	1	iteration	968
#F8766D	-0.0767795574885249	0.378682989337553	1	iteration	969
#F8766D	-0.0767818039528024	0.378767803295065	1	iteration	970
#F8766D	-0.0767839707923386	0.37885183843884	1	iteration	971
#F8766D	-0.0767860592493392	0.378935101962272	1	iteration	972
#F8766D	-0.076788070550147	0.379017600991958	1	iteration	973
#F8766D	-0.076790005905426	0.379099342588316	1	iteration	974
#F8766D	-0.0767918665103448	0.379180333746206	1	iteration	975
#F8766D	-0.0767936535447572	0.379260581395539	1	iteration	976
#F8766D	-0.0767953681733807	0.379340092401888	1	iteration	977
#F8766D	-0.0767970115459734	0.37941887356708	1	iteration	978
#F8766D	-0.0767985847975089	0.3794969316298	1	iteration	979
#F8766D	-0.076800089048349	0.379574273266172	1	iteration	980
#F8766D	-0.0768015254044147	0.37965090509035	1	iteration	981
#F8766D	-0.0768028949573554	0.379726833655091	1	iteration	982
#F8766D	-0.0768041987847156	0.379802065452327	1	iteration	983
#F8766D	-0.0768054379501009	0.379876606913739	1	iteration	984
#F8766D	-0.0768066135033411	0.379950464411311	1	iteration	985
#F8766D	-0.0768077264806518	0.380023644257894	1	iteration	986
#F8766D	-0.0768087779047945	0.38009615270775	1	iteration	987
#F8766D	-0.0768097687852346	0.380167995957106	1	iteration	988
#F8766D	-0.0768107001182978	0.38023918014469	1	iteration	989
#F8766D	-0.0768115728873246	0.38030971135227	1	iteration	990
#F8766D	-0.0768123880628233	0.380379595605182	1	iteration	991
#F8766D	-0.0768131466026211	0.380448838872863	1	iteration	992
#F8766D	-0.0768138494520135	0.380517447069362	1	iteration	993
#F8766D	-0.0768144975439127	0.380585426053866	1	iteration	994
#F8766D	-0.076815091798993	0.380652781631207	1	iteration	995
#F8766D	-0.0768156331258358	0.380719519552368	1	iteration	996
#F8766D	-0.0768161224210725	0.380785645514988	1	iteration	997
#F8766D	-0.0768165605695261	0.380851165163857	1	iteration	998
#F8766D	-0.0768169484443503	0.38091608409141	1	iteration	999
#F8766D	-0.0768172869071684	0.380980407838214	1	iteration	1000
#F8766D	-0.0768175768082097	0.381044141893452	1	iteration	1001
#F8766D	-0.0768178189864447	0.381107291695403	1	iteration	1002
#F8766D	-0.0768180142697184	0.381169862631914	1	iteration	1003
#F8766D	-0.0768181634748832	0.381231860040872	1	iteration	1004
#F8766D	-0.0768182674079289	0.381293289210669	1	iteration	1005
#F8766D	-0.076818326864112	0.381354155380664	1	iteration	1006
#F8766D	-0.0768183426280838	0.381414463741638	1	iteration	1007
#F8766D	-0.0768183154740163	0.38147421943625	1	iteration	1008
#F8766D	-0.0768182461657274	0.381533427559481	1	iteration	1009
#F8766D	-0.0768181354568045	0.381592093159083	1	iteration	1010
#F8766D	-0.0768179840907261	0.381650221236015	1	iteration	1011
#F8766D	-0.0768177928009832	0.381707816744881	1	iteration	1012
#F8766D	-0.0768175623111982	0.381764884594362	1	iteration	1013
#F8766D	-0.0768172933352433	0.381821429647643	1	iteration	1014
#F8766D	-0.076816986577357	0.381877456722839	1	iteration	1015
#F8766D	-0.0768166427322598	0.381932970593409	1	iteration	1016
#F8766D	-0.076816262485268	0.38198797598858	1	iteration	1017
#F8766D	-0.0768158465124066	0.382042477593753	1	iteration	1018
#F8766D	-0.0768153954805212	0.382096480050914	1	iteration	1019
#F8766D	-0.0768149100473878	0.382149987959038	1	iteration	1020
#F8766D	-0.0768143908618224	0.382203005874488	1	iteration	1021
#F8766D	-0.0768138385637885	0.382255538311414	1	iteration	1022
#F8766D	-0.0768132537845036	0.382307589742145	1	iteration	1023
#F8766D	-0.0768126371465453	0.382359164597578	1	iteration	1024
#F8766D	-0.0768119892639545	0.382410267267566	1	iteration	1025
#F8766D	-0.0768113107423396	0.382460902101295	1	iteration	1026
#F8766D	-0.0768106021789774	0.382511073407671	1	iteration	1027
#F8766D	-0.0768098641629146	0.382560785455686	1	iteration	1028
#F8766D	-0.0768090972750667	0.382610042474797	1	iteration	1029
#F8766D	-0.0768083020883173	0.382658848655289	1	iteration	1030
#F8766D	-0.0768074791676148	0.382707208148643	1	iteration	1031
#F8766D	-0.0768066290700688	0.382755125067895	1	iteration	1032
#F8766D	-0.0768057523450454	0.382802603487993	1	iteration	1033
#F8766D	-0.0768048495342615	0.382849647446156	1	iteration	1034
#F8766D	-0.0768039211718773	0.382896260942222	1	iteration	1035
#F8766D	-0.0768029677845886	0.382942447938995	1	iteration	1036
#F8766D	-0.0768019898917178	0.38298821236259	1	iteration	1037
#F8766D	-0.0768009880053035	0.383033558102779	1	iteration	1038
#F8766D	-0.0767999626301898	0.383078489013321	1	iteration	1039
#F8766D	-0.0767989142641138	0.383123008912307	1	iteration	1040
#F8766D	-0.0767978433977925	0.383167121582481	1	iteration	1041
#F8766D	-0.0767967505150089	0.383210830771579	1	iteration	1042
#F8766D	-0.0767956360926967	0.383254140192647	1	iteration	1043
#F8766D	-0.0767945006010243	0.383297053524369	1	iteration	1044
#F8766D	-0.076793344503478	0.383339574411385	1	iteration	1045
#F8766D	-0.0767921682569434	0.383381706464605	1	iteration	1046
#F8766D	-0.0767909723117874	0.383423453261527	1	iteration	1047
#F8766D	-0.0767897571119376	0.383464818346546	1	iteration	1048
#F8766D	-0.0767885230949619	0.383505805231261	1	iteration	1049
#F8766D	-0.0767872706921468	0.383546417394781	1	iteration	1050
#F8766D	-0.0767860003285751	0.383586658284028	1	iteration	1051
#F8766D	-0.0767847124232018	0.383626531314035	1	iteration	1052
#F8766D	-0.0767834073889306	0.383666039868243	1	iteration	1053
#F8766D	-0.0767820856326883	0.383705187298794	1	iteration	1054
#F8766D	-0.0767807475554987	0.383743976926825	1	iteration	1055
#F8766D	-0.0767793935525561	0.383782412042752	1	iteration	1056
#F8766D	-0.0767780240132972	0.383820495906558	1	iteration	1057
#F8766D	-0.0767766393214729	0.383858231748078	1	iteration	1058
#F8766D	-0.0767752398552184	0.383895622767276	1	iteration	1059
#F8766D	-0.0767738259871238	0.383932672134522	1	iteration	1060
#F8766D	-0.0767723980843026	0.383969382990872	1	iteration	1061
#F8766D	-0.07677095650846	0.384005758448335	1	iteration	1062
#F8766D	-0.0767695016159604	0.384041801590147	1	iteration	1063
#F8766D	-0.0767680337578942	0.384077515471037	1	iteration	1064
#F8766D	-0.0767665532801435	0.384112903117491	1	iteration	1065
#F8766D	-0.0767650605234474	0.384147967528016	1	iteration	1066
#F8766D	-0.0767635558234663	0.3841827116734	1	iteration	1067
#F8766D	-0.0767620395108456	0.384217138496968	1	iteration	1068
#F8766D	-0.0767605119112788	0.384251250914839	1	iteration	1069
#F8766D	-0.0767589733455692	0.384285051816177	1	iteration	1070
#F8766D	-0.076757424129692	0.384318544063446	1	iteration	1071
#F8766D	-0.0767558645748546	0.384351730492651	1	iteration	1072
#F8766D	-0.0767542949875568	0.384384613913589	1	iteration	1073
#F8766D	-0.0767527156696504	0.384417197110092	1	iteration	1074
#F8766D	-0.0767511269183975	0.384449482840265	1	iteration	1075
#F8766D	-0.0767495290265287	0.38448147383673	1	iteration	1076
#F8766D	-0.0767479222823005	0.384513172806858	1	iteration	1077
#F8766D	-0.0767463069695518	0.384544582433007	1	iteration	1078
#F8766D	-0.0767446833677602	0.384575705372753	1	iteration	1079
#F8766D	-0.0767430517520969	0.384606544259119	1	iteration	1080
#F8766D	-0.0767414123934819	0.384637101700805	1	iteration	1081
#F8766D	-0.0767397655586376	0.384667380282413	1	iteration	1082
#F8766D	-0.0767381115101428	0.384697382564672	1	iteration	1083
#F8766D	-0.0767364505064851	0.384727111084656	1	iteration	1084
#F8766D	-0.0767347828021131	0.384756568356009	1	iteration	1085
#F8766D	-0.0767331086474886	0.384785756869159	1	iteration	1086
#F8766D	-0.0767314282891368	0.384814679091535	1	iteration	1087
#F8766D	-0.0767297419696972	0.384843337467778	1	iteration	1088
#F8766D	-0.0767280499279733	0.384871734419957	1	iteration	1089
#F8766D	-0.0767263523989818	0.384899872347775	1	iteration	1090
#F8766D	-0.0767246496140016	0.384927753628779	1	iteration	1091
#F8766D	-0.0767229418006212	0.384955380618562	1	iteration	1092
#F8766D	-0.076721229182787	0.384982755650972	1	iteration	1093
#F8766D	-0.0767195119808496	0.38500988103831	1	iteration	1094
#F8766D	-0.076717790411611	0.385036759071531	1	iteration	1095
#F8766D	-0.0767160646883697	0.385063392020443	1	iteration	1096
#F8766D	-0.0767143350209664	0.385089782133901	1	iteration	1097
#F8766D	-0.0767126016158291	0.385115931640006	1	iteration	1098
#F8766D	-0.0767108646760167	0.385141842746291	1	iteration	1099
#F8766D	-0.0767091244012635	0.385167517639919	1	iteration	1100
#F8766D	-0.076707380988022	0.385192958487865	1	iteration	1101
#F8766D	-0.0767056346295057	0.38521816743711	1	iteration	1102
#F8766D	-0.0767038855157315	0.385243146614822	1	iteration	1103
#F8766D	-0.0767021338335613	0.385267898128541	1	iteration	1104
#F8766D	-0.0767003797667433	0.385292424066362	1	iteration	1105
#F8766D	-0.0766986234959528	0.385316726497114	1	iteration	1106
#F8766D	-0.0766968651988326	0.385340807470539	1	iteration	1107
#F8766D	-0.0766951050500323	0.385364669017472	1	iteration	1108
#F8766D	-0.0766933432212483	0.385388313150011	1	iteration	1109
#F8766D	-0.0766915798812624	0.385411741861696	1	iteration	1110
#F8766D	-0.07668981519598	0.385434957127676	1	iteration	1111
#F8766D	-0.0766880493284683	0.385457960904886	1	iteration	1112
#F8766D	-0.0766862824389939	0.385480755132209	1	iteration	1113
#F8766D	-0.0766845146850595	0.385503341730648	1	iteration	1114
#F8766D	-0.076682746221441	0.385525722603492	1	iteration	1115
#F8766D	-0.0766809772002232	0.385547899636477	1	iteration	1116
#F8766D	-0.076679207770836	0.385569874697951	1	iteration	1117
#F8766D	-0.0766774380800894	0.385591649639035	1	iteration	1118
#F8766D	-0.0766756682722086	0.385613226293781	1	iteration	1119
#F8766D	-0.0766738984888683	0.385634606479335	1	iteration	1120
#F8766D	-0.0766721288692272	0.385655791996088	1	iteration	1121
#F8766D	-0.0766703595499611	0.385676784627834	1	iteration	1122
#F8766D	-0.0766685906652968	0.385697586141924	1	iteration	1123
#F8766D	-0.0766668223470445	0.385718198289419	1	iteration	1124
#F8766D	-0.0766650547246305	0.385738622805239	1	iteration	1125
#F8766D	-0.0766632879251291	0.385758861408313	1	iteration	1126
#F8766D	-0.0766615220732946	0.38577891580173	1	iteration	1127
#F8766D	-0.0766597572915927	0.385798787672882	1	iteration	1128
#F8766D	-0.076657993700231	0.385818478693612	1	iteration	1129
#F8766D	-0.0766562314171899	0.385837990520357	1	iteration	1130
#F8766D	-0.0766544705582528	0.385857324794291	1	iteration	1131
#F8766D	-0.0766527112370361	0.385876483141465	1	iteration	1132
#F8766D	-0.0766509535650182	0.385895467172952	1	iteration	1133
#F8766D	-0.0766491976515693	0.385914278484979	1	iteration	1134
#F8766D	-0.0766474436039798	0.38593291865907	1	iteration	1135
#F8766D	-0.0766456915274886	0.385951389262179	1	iteration	1136
#F8766D	-0.0766439415253118	0.385969691846826	1	iteration	1137
#F8766D	-0.0766421936986698	0.385987827951231	1	iteration	1138
#F8766D	-0.076640448146815	0.386005799099446	1	iteration	1139
#F8766D	-0.0766387049670592	0.386023606801488	1	iteration	1140
#F8766D	-0.0766369642547998	0.386041252553465	1	iteration	1141
#F8766D	-0.0766352261035467	0.386058737837709	1	iteration	1142
#F8766D	-0.0766334906049482	0.386076064122902	1	iteration	1143
#F8766D	-0.0766317578488168	0.386093232864199	1	iteration	1144
#F8766D	-0.0766300279231549	0.386110245503362	1	iteration	1145
#F8766D	-0.0766283009141797	0.386127103468874	1	iteration	1146
#F8766D	-0.0766265769063483	0.386143808176068	1	iteration	1147
#F8766D	-0.0766248559823823	0.386160361027247	1	iteration	1148
#F8766D	-0.0766231382232918	0.386176763411806	1	iteration	1149
#F8766D	-0.0766214237083996	0.386193016706349	1	iteration	1150
#F8766D	-0.076619712515365	0.386209122274809	1	iteration	1151
#F8766D	-0.0766180047202068	0.386225081468566	1	iteration	1152
#F8766D	-0.0766163003973269	0.38624089562656	1	iteration	1153
#F8766D	-0.0766145996195327	0.386256566075412	1	iteration	1154
#F8766D	-0.0766129024580601	0.386272094129532	1	iteration	1155
#F8766D	-0.0766112089825951	0.386287481091234	1	iteration	1156
#F8766D	-0.0766095192612968	0.386302728250849	1	iteration	1157
#F8766D	-0.076607833360818	0.386317836886837	1	iteration	1158
#F8766D	-0.0766061513463275	0.386332808265892	1	iteration	1159
#F8766D	-0.076604473281531	0.386347643643057	1	iteration	1160
#F8766D	-0.076602799228692	0.386362344261827	1	iteration	1161
#F8766D	-0.0766011292486528	0.386376911354258	1	iteration	1162
#F8766D	-0.0765994634008542	0.386391346141073	1	iteration	1163
#F8766D	-0.0765978017433565	0.386405649831766	1	iteration	1164
#F8766D	-0.0765961443328591	0.386419823624706	1	iteration	1165
#F8766D	-0.0765944912247199	0.38643386870724	1	iteration	1166
#F8766D	-0.0765928424729752	0.386447786255796	1	iteration	1167
#F8766D	-0.0765911981303587	0.386461577435983	1	iteration	1168
#F8766D	-0.0765895582483203	0.386475243402689	1	iteration	1169
#F8766D	-0.076587922877045	0.386488785300186	1	iteration	1170
#F8766D	-0.0765862920654716	0.386502204262221	1	iteration	1171
#F8766D	-0.0765846658613104	0.386515501412119	1	iteration	1172
#F8766D	-0.0765830443110616	0.386528677862877	1	iteration	1173
#F8766D	-0.0765814274600334	0.386541734717258	1	iteration	1174
#F8766D	-0.0765798153523588	0.38655467306789	1	iteration	1175
#F8766D	-0.0765782080310138	0.386567493997354	1	iteration	1176
#F8766D	-0.0765766055378339	0.386580198578283	1	iteration	1177
#F8766D	-0.0765750079135314	0.386592787873449	1	iteration	1178
#F8766D	-0.076573415197712	0.386605262935856	1	iteration	1179
#F8766D	-0.0765718274288915	0.386617624808831	1	iteration	1180
#F8766D	-0.0765702446445117	0.386629874526113	1	iteration	1181
#F8766D	-0.0765686668809571	0.386642013111942	1	iteration	1182
#F8766D	-0.07656709417357	0.386654041581144	1	iteration	1183
#F8766D	-0.076565526556667	0.386665960939221	1	iteration	1184
#F8766D	-0.0765639640635541	0.386677772182439	1	iteration	1185
#F8766D	-0.0765624067265419	0.386689476297908	1	iteration	1186
#F8766D	-0.0765608545769612	0.38670107426367	1	iteration	1187
#F8766D	-0.0765593076451772	0.386712567048782	1	iteration	1188
#F8766D	-0.076557765960605	0.386723955613399	1	iteration	1189
#F8766D	-0.0765562295517235	0.386735240908859	1	iteration	1190
#F8766D	-0.0765546984460903	0.386746423877759	1	iteration	1191
#F8766D	-0.0765531726703555	0.386757505454038	1	iteration	1192
#F8766D	-0.0765516522502757	0.386768486563061	1	iteration	1193
#F8766D	-0.0765501372107282	0.386779368121692	1	iteration	1194
#F8766D	-0.0765486275757243	0.386790151038378	1	iteration	1195
#F8766D	-0.0765471233684229	0.38680083621322	1	iteration	1196
#F8766D	-0.0765456246111437	0.386811424538059	1	iteration	1197
#F8766D	-0.0765441313253804	0.386821916896543	1	iteration	1198
#F8766D	-0.0765426435318138	0.386832314164212	1	iteration	1199
#F8766D	-0.0765411612503244	0.386842617208563	1	iteration	1200
#F8766D	-0.0765396845000052	0.386852826889133	1	iteration	1201
#F8766D	-0.0765382132991738	0.386862944057568	1	iteration	1202
#F8766D	-0.0765367476653852	0.386872969557694	1	iteration	1203
#F8766D	-0.0765352876154438	0.386882904225597	1	iteration	1204
#F8766D	-0.0765338331654151	0.386892748889684	1	iteration	1205
#F8766D	-0.0765323843306381	0.386902504370763	1	iteration	1206
#F8766D	-0.0765309411257364	0.386912171482107	1	iteration	1207
#F8766D	-0.07652950356463	0.386921751029528	1	iteration	1208
#F8766D	-0.076528071660547	0.386931243811442	1	iteration	1209
#F8766D	-0.0765266454260341	0.38694065061894	1	iteration	1210
#F8766D	-0.0765252248729686	0.386949972235854	1	iteration	1211
#F8766D	-0.0765238100125684	0.386959209438827	1	iteration	1212
#F8766D	-0.0765224008554036	0.386968362997373	1	iteration	1213
#F8766D	-0.0765209974114069	0.38697743367395	1	iteration	1214
#F8766D	-0.0765195996898839	0.386986422224021	1	iteration	1215
#F8766D	-0.0765182076995238	0.38699532939612	1	iteration	1216
#F8766D	-0.0765168214484095	0.387004155931914	1	iteration	1217
#F8766D	-0.0765154409440277	0.387012902566268	1	iteration	1218
#F8766D	-0.0765140661932791	0.387021570027309	1	iteration	1219
#F8766D	-0.0765126972024879	0.387030159036486	1	iteration	1220
#F8766D	-0.0765113339774121	0.387038670308631	1	iteration	1221
#F8766D	-0.0765099765232522	0.387047104552023	1	iteration	1222
#F8766D	-0.0765086248446617	0.387055462468447	1	iteration	1223
#F8766D	-0.0765072789457557	0.387063744753251	1	iteration	1224
#F8766D	-0.0765059388301205	0.387071952095411	1	iteration	1225
#F8766D	-0.0765046045008225	0.387080085177586	1	iteration	1226
#F8766D	-0.0765032759604173	0.387088144676175	1	iteration	1227
#F8766D	-0.0765019532109586	0.38709613126138	1	iteration	1228
#F8766D	-0.0765006362540068	0.387104045597258	1	iteration	1229
#F8766D	-0.0764993250906377	0.38711188834178	1	iteration	1230
#F8766D	-0.0764980197214513	0.387119660146887	1	iteration	1231
#F8766D	-0.0764967201465795	0.387127361658544	1	iteration	1232
#F8766D	-0.0764954263656951	0.387134993516799	1	iteration	1233
#F8766D	-0.0764941383780197	0.387142556355832	1	iteration	1234
#F8766D	-0.0764928561823317	0.387150050804014	1	iteration	1235
#F8766D	-0.0764915797769742	0.387157477483957	1	iteration	1236
#F8766D	-0.0764903091598632	0.387164837012571	1	iteration	1237
#F8766D	-0.0764890443284951	0.387172130001113	1	iteration	1238
#F8766D	-0.0764877852799543	0.387179357055239	1	iteration	1239
#F8766D	-0.0764865320109208	0.387186518775059	1	iteration	1240
#F8766D	-0.0764852845176777	0.387193615755184	1	iteration	1241
#F8766D	-0.0764840427961185	0.387200648584781	1	iteration	1242
#F8766D	-0.0764828068417542	0.38720761784762	1	iteration	1243
#F8766D	-0.0764815766497209	0.387214524122124	1	iteration	1244
#F8766D	-0.0764803522147861	0.387221367981419	1	iteration	1245
#F8766D	-0.0764791335313564	0.387228149993384	1	iteration	1246
#F8766D	-0.0764779205934837	0.387234870720696	1	iteration	1247
#F8766D	-0.0764767133948726	0.387241530720881	1	iteration	1248
#F8766D	-0.0764755119288865	0.387248130546362	1	iteration	1249
#F8766D	-0.0764743161885545	0.3872546707445	1	iteration	1250
#F8766D	-0.0764731261665777	0.38726115185765	1	iteration	1251
#F8766D	-0.0764719418553359	0.387267574423199	1	iteration	1252
#F8766D	-0.0764707632468935	0.387273938973616	1	iteration	1253
#F8766D	-0.076469590333006	0.387280246036496	1	iteration	1254
#F8766D	-0.0764684231051261	0.387286496134605	1	iteration	1255
#F8766D	-0.0764672615544095	0.387292689785924	1	iteration	1256
#F8766D	-0.0764661056717213	0.387298827503695	1	iteration	1257
#F8766D	-0.0764649554476416	0.387304909796463	1	iteration	1258
#F8766D	-0.0764638108724712	0.387310937168117	1	iteration	1259
#F8766D	-0.0764626719362375	0.387316910117939	1	iteration	1260
#F8766D	-0.0764615386287004	0.38732282914064	1	iteration	1261
#F8766D	-0.0764604109393571	0.387328694726405	1	iteration	1262
#F8766D	-0.0764592888574484	0.387334507360937	1	iteration	1263
#F8766D	-0.0764581723719637	0.387340267525493	1	iteration	1264
#F8766D	-0.0764570614716462	0.387345975696928	1	iteration	1265
#F8766D	-0.0764559561449986	0.387351632347737	1	iteration	1266
#F8766D	-0.0764548563802877	0.387357237946091	1	iteration	1267
#F8766D	-0.0764537621655502	0.387362792955881	1	iteration	1268
#F8766D	-0.0764526734885969	0.387368297836755	1	iteration	1269
#F8766D	-0.0764515903370187	0.387373753044156	1	iteration	1270
#F8766D	-0.0764505126981903	0.387379159029363	1	iteration	1271
#F8766D	-0.0764494405592761	0.387384516239531	1	iteration	1272
#F8766D	-0.0764483739072342	0.387389825117722	1	iteration	1273
#F8766D	-0.0764473127288215	0.387395086102951	1	iteration	1274
#F8766D	-0.0764462570105983	0.387400299630218	1	iteration	1275
#F8766D	-0.0764452067389324	0.387405466130544	1	iteration	1276
#F8766D	-0.0764441619000043	0.387410586031014	1	iteration	1277
#F8766D	-0.076443122479811	0.387415659754806	1	iteration	1278
#F8766D	-0.0764420884641706	0.387420687721231	1	iteration	1279
#F8766D	-0.0764410598387269	0.387425670345768	1	iteration	1280
#F8766D	-0.0764400365889529	0.387430608040098	1	iteration	1281
#F8766D	-0.0764390187001557	0.387435501212141	1	iteration	1282
#F8766D	-0.0764380061574802	0.387440350266087	1	iteration	1283
#F8766D	-0.0764369989459133	0.387445155602435	1	iteration	1284
#F8766D	-0.0764359970502877	0.387449917618023	1	iteration	1285
#F8766D	-0.0764350004552862	0.387454636706064	1	iteration	1286
#F8766D	-0.0764340091454451	0.387459313256178	1	iteration	1287
#F8766D	-0.0764330231051585	0.387463947654427	1	iteration	1288
#F8766D	-0.0764320423186816	0.387468540283344	1	iteration	1289
#F8766D	-0.0764310667701348	0.387473091521969	1	iteration	1290
#F8766D	-0.0764300964435071	0.38747760174588	1	iteration	1291
#F8766D	-0.0764291313226597	0.387482071327225	1	iteration	1292
#F8766D	-0.0764281713913298	0.387486500634751	1	iteration	1293
#F8766D	-0.0764272166331336	0.387490890033839	1	iteration	1294
#F8766D	-0.0764262670315704	0.387495239886534	1	iteration	1295
#F8766D	-0.0764253225700252	0.387499550551574	1	iteration	1296
#F8766D	-0.0764243832317727	0.387503822384421	1	iteration	1297
#F8766D	-0.0764234489999802	0.387508055737293	1	iteration	1298
#F8766D	-0.0764225198577112	0.38751225095919	1	iteration	1299
#F8766D	-0.0764215957879279	0.387516408395927	1	iteration	1300
#F8766D	-0.0764206767734953	0.387520528390164	1	iteration	1301
#F8766D	-0.0764197627971832	0.38752461128143	1	iteration	1302
#F8766D	-0.0764188538416702	0.387528657406157	1	iteration	1303
#F8766D	-0.0764179498895462	0.387532667097704	1	iteration	1304
#F8766D	-0.0764170509233153	0.38753664068639	1	iteration	1305
